codigo_postal,tipo,nombre
36470,colegio,Centro de Ensinanza Primaria Altamira
43550,colegio,Escola Ramón y Cajal
43550,colegio,Institut Manuel Sales i Ferré
46910,colegio,Institut d'Educació Secundària Sedaví
03203,colegio,Institut d'Educació Secundària La Asunción
03550,colegio,Col·legi d'Educació Infantil i Primària Rajoletes
30010,colegio,Colegio de Educación Infantil y Primaria Santiago el Mayor
46019,colegio,Institut d'Educació Secundària Rascanya-Antonio Cañuelo
46019,colegio,Col·legi d'Educació Infantil i Primària Professor Bartolomé Cossio
15570,colegio,Colexio Privado Santiago Apóstolo
46035,colegio,Colegio el Ave María
03750,colegio,Col·legi d'Educació Infantil i Primària l'Alfàs
46210,colegio,Col·legi d'Educació Infantil i Primària Ausiàs March
46210,colegio,Col·legi d'Educació Infantil i Primària Baladre
46210,colegio,Institut d'Educació Secundària Enric Valor
15008,colegio,Centro Privado Montegrande
46020,colegio,Institut d'Educació Secundària Francesc Ferrer i Guàrdia
46020,colegio,Col·legi d'Educació Infantil i Primària Pare Català
15897,colegio,Centro Superior de Hostalaría de Galicia
46667,colegio,Col·legi d'Educació Infantil i Primària Carles Salvador
30580,colegio,Instituto de Educación Secundaria José Luis Martínez Palomo
12400,colegio,Instituto de Educación Secundaria Cueva Santa
12400,colegio,Instituto de Educación Secundaria Alto Palancia
36789,colegio,Colexio de Educación Infantil e Primaria A Sangriña
30430,colegio,Colegio de Educación Infantil y Primaria Pérez Villanueva
30430,colegio,Instituto de Educación Secundaria Vega del Argos
46960,colegio,Col·legi d'Educació Infantil i Primària El Rajolar
36770,colegio,Centro Público Integrado Manuel Suárez Marquier
27780,colegio,Instituto de Educación Secundaria de Foz
15350,colegio,Instituto de Educación Secundaria Punta Candieira
15350,colegio,Colexio de Educación Infantil e Primaria Nicolás del Río
15350,colegio,Escola Infantil de Cedeira - A Galiña Azul
27003,colegio,Colexio de Educación Infantil e Primaria Paradai
15155,colegio,Colexio de Educación Infantil e Primaria Mar de Fóra
15011,colegio,Centro Privado Plurilingüe Compañía de María
15330,colegio,Colexio de Educación Infantil e Primaria José María Lage
36213,colegio,Colexio de Educación Infantil e Primaria Plurlingüe Párroco Don Camilo
46220,colegio,Escola Les Carolines
46019,colegio,Col·legi d'Educació Infantil i Primària Torrefiel
15707,colegio,Centro de Negocios Costa Vella
03720,colegio,Institut d'Educació Secundària Josep Iborra
46136,colegio,Secció d'Educació Secundària de Massamagrell a Museros
46136,colegio,Escola La Masia
03760,colegio,Institut d'Educació Secundària Xebic
03360,colegio,Instituto de Educación Secundaria Santiago Grisolía
43820,colegio,Institut Camí de Mar
36950,colegio,Instituto de Educación Secundaria As Barxas
46630,colegio,Col·legi d'Educació Infantil i Primària Mare de Deu dels Xics
15220,colegio,Centro de Educación Infantil e Primaria A Maía
15256,colegio,Centro Público Integrado Plurilingüe da Picota
15256,colegio,Colexio de Educación Infantil e Primaria Víctor Sáenz
15238,colegio,Colexio de Educación Infantil e Primaria O Pino de Val
15011,colegio,Centro Privado Plurilingüe Calasancias
30150,colegio,Colegio de Educación Infantil y Primaria El Molinico
36570,colegio,Colexio de Educación Infantil e Primaria Ramón de Valenzuela
46008,colegio,Col·legi d'Educació Infantil i Primària Cervantes
15570,colegio,Colexio de Educación Infantil e Primaria A Solaina
27860,colegio,Colexio de Educación Infantil e Primaria do Vicedo
36410,colegio,"Escola de Educación Infantil de Torneiros ""A Galiña Azul"""
15619,colegio,Centro Público Integrado Plurilingüe Virxe da Cela
36780,colegio,Colexio Padres Somascos
15011,colegio,Instituto de Educación Secundaria Salvador de Madariaga
46950,colegio,Col·legi d'Educació Infantil i Primària Antonio Machado
46022,colegio,Col·legi d'Educació Infantil i Primària Mare Nostrum
15365,colegio,Colexio de Educación Infantil e Primaria Manuel Fraga Iribarne
15360,colegio,Instituto de Educación Secundaria Cabo Ortegal
36207,colegio,Instituto de Educación Secundaria A Guía
46019,colegio,Col·legi d'Educació Infantil i Primària Sanchis Guarner
30011,colegio,Colegio de Educación Infantil y Primaria Mariano Aroca López
03004,colegio,Centre Públic de Fomació de Persones Adultes Juana Francés
15687,colegio,Centro Público Integrado de Viaño Pequeno
15578,colegio,Semente Trasancos
03010,colegio,Colegio Sagrada Familia
43007,colegio,Escola Pax
30005,colegio,Colegio de Educación Infantil y Primaria San Andrés
30009,colegio,Colegio Nuestra Señora de la Fuensanta- Jesús María
43400,colegio,Escola Les Muralles
43400,colegio,Institut Martí l'Humà
43400,colegio,Col·legi Mare de Deu de la Serra
15563,colegio,Colexio de Educación Infantil e Primaria de San Ramón
36208,colegio,Colegio San Miguel
03012,colegio,Colegio San Juan de la Cruz
15174,colegio,Instituto de Educación Secundaria Eduardo Blanco Amor
03013,colegio,Centre de Formació de Persones Adultes Giner de los Rios
30011,colegio,Colegio de Educación Infantil y Primaria Infante Don Juan Manuel
43700,colegio,CEE Garbí
15150,colegio,Colexio de Educación Infantil e Primaria Labarta Pose
15150,colegio,Instituto de Educación Secundaria Maximino Romero de Lema
46184,colegio,Colegio Imperial Niños Huerfanos San Vicente Ferrer
30110,colegio,Colegio de Educación Especial Pérez Urruti
30110,colegio,ADN Centro Educativo
30110,colegio,Carolina Codorniu
30110,colegio,Carolina Codorniu
30110,colegio,Salesianos Colegio Don Bosco Cabezo de Torres
43700,colegio,Escola Àngel Guimerà
15920,colegio,Instituto de Educación Secundaria Félix Muriel
03006,colegio,Colegio Médico Pedro Herrero
30520,colegio,Centro Educación de Adultos Altiplano
46018,colegio,Col·legi d'Educació Infantil i Primària Doctor Barcia Goyanes
46100,colegio,Institut d'Educació Secundària Federica Montseny
15009,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Anxo da Garda
46022,colegio,Col·legi d'Educació Infantil i Primària Jaume I
46022,colegio,Col·legi d'Educació Infantil i Primària Miguel Adlert i Noguerol
15318,colegio,Colexio de Educación Infantil e Primaria San Marcos
46022,colegio,Col·legi d'Educació Infantil i Primària Profesor Santiago Grisolía
27003,colegio,Antigo Colexio Sagrado Corazón
15175,colegio,Centro Público Integrado Vicente Otero Valcárcel
46013,colegio,Escuela Infantil Quatre Carreres
43580,colegio,Escola Riumar
46023,colegio,Col·legi Ave María de Penya-Roja
30530,colegio,Colegio Público Jerónimo Belda
30530,colegio,Colegio Madre del Divino Pastor
30530,colegio,Instituto de Educación Secundaria Diego Tortosa
36210,colegio,Colexio de Educación Infantil e Primaria Altamar
15006,colegio,Centro Privado Plurilingüe Santa María del Mar
36205,colegio,Colegio Plurilingüe Mariano
15670,colegio,Centro Integrado de Formación Profesional Universidade Laboral
30203,colegio,Colegio de Educación Infantil y Primaria Mare Nostrum
46470,colegio,Col·legi d'Educació Infantil i Primària Jaume I el Conqueridor
46470,colegio,Col·legi d'Educació Infantil i Primària Vil·la Romana
46470,colegio,Florida Secundària
46019,colegio,Col·legi d'Educació Infantil i Primària Antonio Machado
32300,colegio,Colexio Divina Pastora
32300,colegio,Instituto de Educación Secundaria Lauro Olmo
32300,colegio,Instituto de Educación Secundaria Martaguisela
36950,colegio,Colexio de Educación Infantil e Primaria de Quintela
27001,colegio,CPR Plurilingüe Padres Franciscanos
36330,colegio,Colexio de Educación Infantil e Primaria A Paz
46860,colegio,Col·legi d'Educació Infantil i Primària Covalta
46860,colegio,Institut d'Educació Secundària Josep Segrelles
46860,colegio,Col·legi d'Educació Infantil i Primària Elías Tormo
43206,colegio,Institut Gaudí
43205,colegio,Escola Teresa Miquel i Pàmies
15140,colegio,Instituto de Educación Secundaria de Pastoriza
46250,colegio,Centre de Formació de Persones Adultes Enric Valor
46010,colegio,Colegio San José de Calasanz
15004,colegio,Centro Privado Plurilingüe Padres Franciscanos
03330,colegio,Col·legi d'Educació Infantil i Primària Pintor Julio Quesada - Pilar Ruiz
46022,colegio,Escola d'Educació Infantil Les Rondalles
12400,colegio,Colegio Público Pintor Camarón
03350,colegio,Colegio Público Virgen de las Virtudes
36700,colegio,
15179,colegio,Instituto de Educación Secundaria María Casares
12400,colegio,Colegio Público Pintor Camarón (Educación Infantil)
15142,colegio,Colexio de Educación Infantil e Primaria Ponte dos Brozos
36910,colegio,Colexio de Educación Infantil e Primaria A Carballeira
46100,colegio,Colegio Nuestra Señora de la Natividad
15173,colegio,Colexio Hijas de Cristo Rey
15173,colegio,Colexio de Educación Infantil e Primaria da Rabadeira
15173,colegio,Instituto de Educación Secundaria Miraflores
15175,colegio,Instituto de Educación Secundaria de Carral
15920,colegio,Colexio de Educación Infantil e Primaria Alfonso Daniel Rodríguez Castelao
46110,colegio,Col·legi d'Educació Infantil i Primària Cervantes
15800,colegio,Colexio de Educación Infantil e Primaria Nº 1 de Melide
15800,colegio,Instituto de Educación Secundaria de Melide
46183,colegio,Colegio Helios
15679,colegio,Colexio de Educación Infantil e Primaria Portofaro
30500,colegio,"Escuela Infantil ""Cañada de las Eras"""
32005,colegio,Escola de Arte e Superior de Deseño Antonio Failde
46670,colegio,Colegio Santa Ana
03503,colegio,Col·legi d'Educació Infantil i Primària Bautista Lledó Pérez
46470,colegio,Col·legi d'Educació Infantil i Primària Esteve Paluzié
46470,colegio,Escola Municipal de Persones Adultes Esteve Paluzié
46470,colegio,Col·legi Diocesà Sant Antoni de Pàdua II
46470,colegio,Col·legi Sant Antoni de Pàdua I
46470,colegio,Col·legi d'Educació Infantil i Primària Bertomeu Llorens i Royo
46470,colegio,Col·legi d'Educació Infantil i Primària Joan XXIII
46470,colegio,Col·legi Larrodé
46470,colegio,Institut d'Educació Secundària Berenguer Dalmau
46660,colegio,Col·legi d'Educació Infantil i Primària Pintor Estruch
46980,colegio,Colegio El Armelar
46014,colegio,Colegio Pureza de María
15680,colegio,Instituto de Educación Secundaria Maruxa Mallo
15009,colegio,Colexio de Educación Infantil e Primaria San Francisco Javier
43201,colegio,Prat de la Riba
15318,colegio,Instituto de Educación Secundaria de Viós
46035,colegio,Institut d'Educació Secundària Benimàmet
27004,colegio,Colexio de Educación Infantil e Primaria de Casás
15620,colegio,Colexio de Educación Infantil e Primaria Unión Mugardesa
03710,colegio,Col·legi d'Educació Infantil i Primària Oltà
12500,colegio,Col·legi d'Educació Infantil i Primària Mare de Déu de l'Assumpció
12500,colegio,Institut d'Educació Secundària Leopoldo Querol
12500,colegio,Institut d'Educació Secundària José Vilaplana
12500,colegio,Centre d'Educació Especial Baix Maestrat
12500,colegio,Col·legi d'Educació Infantil i Primària Mare de Déu de la Misericòrdia
12500,colegio,Col·legi d'Educació Infantil i Primària Manuel Foguet
36207,colegio,Colexio Padre Míguez - Calasancias
30310,colegio,Colegio San Juan Bosco
15707,colegio,Colexio de Educación Infantil e Primaria dass Fontiñas
03710,colegio,Col·legi d'Educació Infantil i Primària Gabriel Miró
03710,colegio,Institut d'Educació Secundària Ifach
03710,colegio,Col·legi d'Educació Infantil i Primària Azorín
03710,colegio,Col·legi d'Educació Infantil i Primària Mediterrani
27002,colegio,
36690,colegio,Colexio de Educación Infantil e Primaria Manuel Padín Truiteiro
12100,colegio,Col·legi d'Educació Infantil i Primària el Pinar
27002,colegio,Colexio de Educación Infantil e Primaria Rosalía de Castro
27002,colegio,Instituto de Educación Secundaria Nosa Señora dos Ollos Grandes
27002,colegio,Colexio Menor Femenino
27002,colegio,Centro Integrado de Formación Profesional Politécnico de Lugo
27002,colegio,
27002,colegio,Colexio María Auxiliadora
27002,colegio,Centro de Educación Infantil e Primaria Illa Verde
36600,colegio,Instituto de Educación Secundaria Castro Alobre
36600,colegio,Centro de Educación Especial de Vilagarcía de Arousa
36600,colegio,Centro de Educación Infantil e Primaria da Lomba-Xardíns
36600,colegio,Centro de Educación Infantil e Primaria da Lomba
36630,colegio,Instituto de Educación Secundaria Ramón Cabanillas
36600,colegio,Colexio San Francisco
46100,colegio,Col·legi d'Educació Infantil i Primària San Juan de Ribera
46100,colegio,Col·legi d'Educació Infantil i Primària Fernando de los Ríos
46100,colegio,Institut d'Educació Secundària Vicent Andrés Estellés
15007,colegio,Colexio de Educación Infantil e Primaria Sagrada Familia
15008,colegio,Centro de Educación Especial Privado Aspanaes
15190,colegio,Colexio de Educación Infantil e Primaria Manuel Murguía
15006,colegio,Centro de Educación Especial María Mariño
15940,colegio,Instituto de Educación Secundaria da Pobra do Caramiñal
43830,colegio,Institut Ramon de la Torre
36001,colegio,Colexio Plurilingüe Calasancio
36004,colegio,Colexio Plurilingüe Sagrado Corazón de Pontevedra
46780,colegio,Col·legi d'Educació Infantil i Primària Alfadalí
15002,colegio,Colexio de Educación Infantil e Primaria Víctor López Seoane
03700,colegio,Institut d'Educació Secundària Sorts de la Mar
15011,colegio,Colexio de Educación Infantil e Primaria San Pedro de Visma
15010,colegio,Instituto de Educación Secundaria Agra do Orzán
46600,colegio,Col·legi d'Educació Infantil i Primària Alborxí
46600,colegio,Col·legi d'Educació Infantil i Primària Lluís Vives
36316,colegio,Colexio de Educación Infantil e Primaria Serra-Vincios
30506,colegio,Colegio Vista Real
46004,colegio,Colegio San Vicente Ferrer
46900,colegio,Institut Educació Secundària Serra Perenxisa
46900,colegio,Col·legi Educació Infantil i Primària San Juan Bautista
30390,colegio,Colegio de Educación Infantil y Primaria Aljorra (Primaria)
27002,colegio,Centro Integrado de Formación Profesional As Mercedes
46520,colegio,Institut d'Educació Secundària María Moliner
46710,colegio,Col·legi d'Educació Infantil i Primària Mestre Rafael Noguera
15630,colegio,Centro Público Integrado Castro Baxoi
46021,colegio,Col·legi d'Educació Infantil i Primària Angelina Carnicer
03014,colegio,Institut d'Educació Secundària las Lomas
03012,colegio,Colegio San José Hijas de la Caridad
03012,colegio,Colegio San José Hijas de la Caridad
30520,colegio,Colegio Cruz de Piedra
03400,colegio,Instituto de Educación Secundaria Las Fuentes
15176,colegio,Colexio de Educación Infantil e Primaria Juana de Vega
46520,colegio,Col·legi San Pedro Apóstol
03740,colegio,Institut d'Educació Secundària Matemàtic Vicent Caselles Costa
36214,colegio,Centro Integrado de Formación Profesional Manuel Antonio
15706,colegio,Colexio Privado Santa Apolonia-Crea Natura
15704,colegio,Colexio de Educación Infantil e Primaria Plurilingüe de Vite
32003,colegio,Colexio Franciscanas
32001,colegio,Instituto de Educación Secundaria Julio Prieto Nespereira
43201,colegio,Institut Baix Camp
12448,colegio,Sección del Instituto de Educación Secundaria Obligatoria Nuestra Señora de la Cueva Santa en Montanejos
46780,colegio,Institut d'Educació Secundària Gabriel Ciscar
46006,colegio,Col·legi d'Educació Infantil i Primària Fernando de los Ríos
46800,colegio,Col·legi Claret Xàtiva
15808,colegio,Colexio de Educación Infantil e Primaria de Arcediago
46900,colegio,Col·legi d'Educació Infantil i Primària Les Terretes
46690,colegio,Institut d'Educació Secundària Isabel-Clara Simó
15010,colegio,Colexio de Educación Infantil e Primaria María Barbeito e Cerviño
46900,colegio,Colegio de Fomento El Vedat
46901,colegio,Escola El Drac
46901,colegio,Julio Verne School
46901,colegio,Centro de Educación Especial Squema
46901,colegio,Colegio Pléyade
46900,colegio,Colegio La Purísima
46900,colegio,Col·legi d'Educació Infantil i Primària Lope de Vega
46900,colegio,Colegio Santa Teresa de Jesús de El Vedat
15310,colegio,Colexio de Educación Infantil e Primaria de Teixeiro
46900,colegio,Col·legi d'Educació Infantil i Primària Miguel Hernández
46900,colegio,Col·legi d'Educació Infantil i Primària Antonio Machado
46900,colegio,Col·legi d'Educació Infantil i Primària Federico Maicas
46900,colegio,Col·legi d'Educació Infantil i Primària Sant Pasqual
15701,colegio,Colexio Privado Plurilingüe San José de Cluny
15570,colegio,Instituto de Educación Secundaria Terra de Trasancos
15895,colegio,Escola Infantil de Ames
15895,colegio,Instituto de Educación Secundaria do Milladoiro
15009,colegio,Colexio de Educación Infantil e Primaria Juan Fernández Latorre
36209,colegio,Colexio de Educación Infantil e Primaria Illas Cíes
03369,colegio,EPA Municipal de Rafal
03369,colegio,Col·legi d'Educació Infantil i Primària Trinitario Seva II
03369,colegio,Instituto de Educación Secundaria Rafal
36207,colegio,Colexio Privado Possumus
36207,colegio,Colegio San José de la Guía
36207,colegio,Centro de Educación Primaria Plurilingüe Santa Trega-Teis
36391,colegio,Colegio Ángel de la Guarda
15145,colegio,Colexio de Educación Infantil e Primaria Ramón Otero Pedrayo
15008,colegio,Centro Privado Plurilingüe Sagrado Corazón
27003,colegio,Instituto de Educación Secundaria Ánxel Fole
15270,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Vila de Cee
15686,colegio,Centro Público Integrado de Ponte Carreira
30440,colegio,Instituto de Educación Secundaria D. Pedro García Aguilera
46701,colegio,Col·legi Escolàpies
15270,colegio,Instituto de Educación Secundaria Agra de Raíces
32310,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Virxe do Camiño
03400,colegio,Col·legi d'Educació Infantil i Primària Joaquín María López
46009,colegio,Col·legi d'Educació Infantil i Primària Doctor Olóriz
43152,colegio,Escola Josep Veciana
46612,colegio,Col·legi d'Educació Infantil i Primària el Castell
30177,colegio,Colegio de Educación Infantil y Primaria Sierra Espuña
15659,colegio,Colexio de Educación Infantil e Primaria Emilio González López
15520,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Os Casais
15624,colegio,Centro Público Integrado As Mirandas
30011,colegio,CFI Gabriel Pérez Cárcel
15002,colegio,Colexio de Educación Infantil e Primaria Torre de Hércules
30011,colegio,C.E.P Infante Juan Manuel
30158,colegio,Colegio Severo Ochoa
30158,colegio,
30570,colegio,Colegio de Educación Infantil y Primaria Nuestra Señora de Fátima
46200,colegio,Institut d'Educació Secundària La Sénia
30011,colegio,Instituto de Educación Secundaria Ramón y Cajal
30011,colegio,C.P.E.E. Cristo de la Misericordia
30570,colegio,Instituto de Educación Secundaria Beniaján
30570,colegio,C.E.P. Monteazahar
30570,colegio,E.E.I. La Naranja
30012,colegio,EMPI - Escuela Murcia de Primera Infancia
30570,colegio,Colegio de Educación Infantil y Primaria Nuestra Señora de la Fuensanta
46910,colegio,Escola d'Adults de Sedaví
46910,colegio,Col·legi d'Educació Infantil i Primària San Clemente
46460,colegio,Institut d'Educació Secundària Enric Valor
46460,colegio,Col·legi d'Educació Infantil i Primària Sant Roc
15100,colegio,Colexio de Educación Infantil e Primaria A Cristina
46970,colegio,Col·legi d'Educació Infantil i Primària Ciutat de Cremona
46014,colegio,Colegio Claret Fuensanta
03400,colegio,Instituto de Educación Secundaria Hermanos Amorós
03400,colegio,Col·legi d'Eduació Infantil i Primària el Grec
30570,colegio,Escuela Infantil Los Granaos
46470,colegio,Institut d'Educació Secundària Massanassa
43746,colegio,Escola Marcel·lí Domingo
46183,colegio,Institut d'Educació Secundària La Vereda
46132,colegio,Col·legi d'Educació Infantil i Primària Carraixet
46389,colegio,Col·legi d'Educació Infantil i Primària Joaquin Muñoz
46240,colegio,Institut d'Educació Secundària Nou d'Octubre
30560,colegio,Nuestra Señora del Carmen
46460,colegio,Centre de Formació de Persones Adultes Municipal de Silla
46117,colegio,"Colegio Nuestra Señora del Carmen, Bétera"
43870,colegio,Escola d'Art Esardi
12598,colegio,Col·legi d'Educació Infantil i Primària D. Jaime Sanz
15626,colegio,Colexio de Educación Infantil e Primaria Santiago Apóstolo
15009,colegio,Centro Privado Plurilingüe Cristo Rey
32701,colegio,Centro de Educación Infantil e Primaria de Baños de Molgas
32700,colegio,Colexio de Educación Infantil e Primaria Plurilingüe de Maceda
27004,colegio,Escola de Imaxe e Son Lugo
36800,colegio,Instituto de Educación Secundaria Mendiño
03271,colegio,Centre Labora Formació d'Elx
15011,colegio,Centro de Educación Especial Privado Nosa Señora de Lourdes - Aspronaga
15337,colegio,Colexio de Educación Infantil e Primaria Francisco López Estrada
43350,colegio,Escola Rocabruna
15510,colegio,Colexio de Educación Infantil e Primaria San Isidro
46019,colegio,Col·legi Maria Auxiliadora de València
15009,colegio,Centro Privado Eirís
46680,colegio,Institut d'Educació Secundària Bernat Guinovart
46100,colegio,Centre de Formació de Persones Adultes de Burjassot
12540,colegio,Laude British School Of Vilareal
46014,colegio,Col·legi d'Educació Infantil i Primària Rafael Altamira
15011,colegio,Instituto de Educación Secundaria Rafael Dieste
15011,colegio,Centro Privado Plurilingüe Esclavas Sagrado Corazón de Jesús
03293,colegio,Colegio San José Artesano - Salesianos Elche
03550,colegio,Colegio Nuestra Señora del Carmen
43883,colegio,Escola Salvador Espriu
03330,colegio,Col·legi d'Educació Infantil i Primària Miguel Hernández
12412,colegio,Colegio de Educación Infantil y Primaria Ramón Rubio Silvestre
03316,colegio,Aulario de La Matanza
32001,colegio,Colexio Plurilingüe Divino Maestro
15570,colegio,Escola Infantil de Piñeiros
46024,colegio,Col·legi d'Educació Infantil i Primària Juan Manuel Montoya
15500,colegio,Centro Privado Plurilingüe Jorge Juan
46540,colegio,Institu de Educació Secundària El Puig
43896,colegio,Escola 21 d'Abril
32001,colegio,Colexio de Educación Infantil e Primaria de Prácticas da Escola Universitaria de Formación do Profesorado
32001,colegio,Instituto de Educación Secundaria Blanco Amor
43800,colegio,Escola Eugeni d'Ors
43500,colegio,Escola La Mercè
43593,colegio,CEIP Sant Roc
46300,colegio,Instituto de Educación Secundaria Miguel Ballesteros Viana
46300,colegio,Colegio de Educación Infantil y Primaria Enrique Rambal
46960,colegio,Col·legi d'Educació Infantil i Primària Mariano Benlliure
15570,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Ponte de Xuvia
43800,colegio,Institut Narcís Oller
15110,colegio,Colexio de Educación Infantil e Primaria Eduardo Pondal
15110,colegio,Instituto de Educación Secundaria Eduardo Pondal
15148,colegio,Centro de Educación Infantil e Primaria de Bormoio-A Agualada
15147,colegio,Escola Familiar Agraria Fonteboa
15147,colegio,Colexio Público Integrado Alcalde Xosé Pichel
36520,colegio,Colexio de Educación Infantil e Primaria Plurilingüe de Agolada
15810,colegio,Colexio Nosa Señora do Rosario
15840,colegio,Colexio Inmaculada de Santa Comba
15848,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Pepe de Xan Baña
15800,colegio,Colexio de Educación Infantil e Primaria A Martagona de Melide
15800,colegio,Colexio de Educación Infantil e Primaria Mestre Pastor Barral
15100,colegio,Colexio de Educación Infantil e Primaria Bergantiños
15106,colegio,Escola de Educación Infantil Sísamo-Os Vilares
15106,colegio,Instituto de Educación Secundaria Monte Neme
15100,colegio,Colexio de Educación Infantil e Primaria Fogar
15100,colegio,Instituto de Educación Secundaria Alfredo Brañas
15100,colegio,Instituto de Educación Secundaria Isidro Parga Pondal
15100,colegio,Centro Privado Concertado Artai
15107,colegio,Espazo da Natureza de Oza
15185,colegio,Centro Público Integrado O Cruce
15186,colegio,Colexio de Educación Infantil e Primaria Celso Emilio Ferreiro
03590,colegio,Institut d'Educació Secundària Altaia
03590,colegio,Institut d'Educació Secundària Bellaguarda
15613,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Mosteiro de Caaveiro
15320,colegio,Centro de Educación Infantil e Primaria Plurilingüe A Madalena
15320,colegio,Centro de Educación Especial Aspanaes
15145,colegio,Colexio de Educación Infantil e Primaria de Caión
15850,colegio,Centro Público Integrado de Zas
15117,colegio,Centro Público Integrado Plurilingüe do Cabo da Area
15121,colegio,Colexio de Educación Infantil e Primaria Plurilingüe da Ponte do Porto
15121,colegio,Instituto de Educación Secundaria Plurilingüe Pedra da Aguia
15123,colegio,Colexio de Educación Infantil e Primaria O Areal
15124,colegio,Colexio de Educación Infantil e Primaria de Vilarmide-Eduardo Noya
15215,colegio,Colexio de Educación Infantil e Primaria dos Muños
15124,colegio,Instituto de Educación Secundaria Ramón Caamaño
15124,colegio,Colexio de Educación Infantil e Primaria Virxe da Barca
15310,colegio,Colexio de Educación Infantil e Primaria Praia de Quenxe
15110,colegio,Colexio Rural Agrupado Nosa Señora do Faro
15129,colegio,Colexio de Educación Infantil e Primaria Plurilingüe San Vicenzo
15129,colegio,Instituto de Educación Secundaria Terra de Soneira
15127,colegio,Colexio de Educación Infantil e Primaria de Baíñas
46010,colegio,Col·legi d'Educació Infantil i Primària Vivers
46200,colegio,Col·legi d'Educació Infantil i Primària Rosa Serrano
46134,colegio,Col·legi d'Educació Infantil i Primària Rei en Jaume
46134,colegio,Col·legi d'Educació Infantil i Primària Mare de Deu del Patrocini
15296,colegio,Colexio de Educación Infantil e Primaria do Pindo
12598,colegio,Institut d'Educació Secundària Alfred Ayza
15149,colegio,CRA Os Remuíños - Cundíns
15115,colegio,Centro Público Integrado As Revoltas
27833,colegio,Colexio de Educación Infantil e Primaria Plurilingüe de Xermade
15405,colegio,Escola Oficial Náutico-Pesqueira de Ferrol
03730,colegio,Col·legi d'Educació Infantil i Primària Port de Xàbia
03730,colegio,Institut d'Educació Secundària Antoni Llidó
03730,colegio,Col·legi d'Educació Infantil i Primària Mediterrània
03730,colegio,Centre de Formació de Persones Adultes de Xàbia
46020,colegio,Colegio Claret
46134,colegio,Institut Educació Secundària Escultor en Francesc Badia
15568,colegio,Colexio de Educación Infantil e Primaria O Marbán
15300,colegio,Instituto de Ensino Secundario Francisco Aguiar
15300,colegio,Colexio de Educación Infantil e Primaria Francisco Vales Villamarín
15008,colegio,Centro Privado Plurilingüe Hijas de Jesús
15330,colegio,Instituto de Educación Secundaria de Ortigueira
36003,colegio,CEEPR Juan XXIII
15001,colegio,Centro Privado Plurilingüe Santo Domingo
15569,colegio,Colexio de Educación Infantil e Primaria da Barqueira
46250,colegio,Col·legi d'Educació Infantil i Primària Batallar
46250,colegio,Col·legi d'Educació Infantil i Primària Heretats
46450,colegio,Institut d'Educació Secundària Enric Soler i Godes
15113,colegio,Instituto de Educación Secundaria Urbano Lugrís
15113,colegio,Centro de Educación Infantil e Primaria Joaquín Rodríguez Otero
15113,colegio,Colexio Rural Agrupado Pedra da Arca
03380,colegio,Colegio San José de Calasanz
46250,colegio,Institut d'Educació Secundària Els Évols
46005,colegio,Centre Integrat Públic de Formació Professional Vicente Blasco Ibañez
03130,colegio,Col·legi d'Educació Infantil i Primària Ramón Cuesta
46868,colegio,Col·legi d'Educació Infantil i Primària Mariano Jornet Perales
43206,colegio,Escola Els Ganxets
03370,colegio,Escuela Infantil San Carlos
03400,colegio,Colegio de Educación Infantil y Primaria Santa Teresa
03698,colegio,Colegio Privado La Milagrosa
46024,colegio,Centro Concertado de Enseñanza Santa Magdalena Sofía
03769,colegio,Aulari del Ràfol d'Almúnia
27744,colegio,Colexio de Educación Infantil e Primaria de Riotorto
03750,colegio,Col·legi d'Educació Infantil i Primària el Trinquet
46011,colegio,Col·legi d'Educació Infantil i Primària Ballester Fandos
15008,colegio,Colexio de Educación Especial Nosa Señora do Rosario
46701,colegio,Institut d'Educació Secundària Tirant Lo Blanc
15160,colegio,Colexio de Educación Infantil e Primaria Pedro Barrié de la Maza
15174,colegio,Colexio A Ponte Pasaxe
15885,colegio,Centro Público Integrado Plurilingüe de Vedra
46680,colegio,Col·legi d'Educació Infantil i Primària Blasco Ibáñez
03780,colegio,Col·legi d'Educació Infantil i Primària Rosalia Bondia
03650,colegio,Institut d'Educació Secundària José Marhuenda Prats
46023,colegio,Col·legi d'Educació Infantil i Primària L'Albereda
46740,colegio,Col·legi d'Educació Infantil i Primària Navarro Darás
15830,colegio,Instituto de Ensino Secundario Xulián Magariños
15830,colegio,Colexio de Educación Infantil e Primaria Plurilingüe O Coto
46701,colegio,Col·legi d'Educació Infantil i Primària Cervantes
46119,colegio,Col·legi d'Educació Infantil i Primària Emilio Lluch
46138,colegio,Col·legi d'Educació Infantil i Primària Número 2
46901,colegio,Colegio Madre Petra
15560,colegio,Centro Público Integrado de San Sadurniño
12520,colegio,Col·legi d'Educació Infantil i Primària Pio XII
12360,colegio,Aulari de Xert
12170,colegio,Col·legi d'Educació Infantil i Primària Mare de Déu dels Àngels
46900,colegio,Institut d'Educació Secundària Marxadella
