codigo_postal,tipo,nombre
12510,centro_salud,SAN RAFAEL DEL RÍO
12320,centro_salud,SANT JORDI/SAN JORGE
12500,centro_salud,VINARÒS
12132,centro_salud,ATZENETA DEL MAESTRAT
12134,centro_salud,BENAFIGOS
12134,centro_salud,CHODOS/XODOS
12135,centro_salud,VISTABELLA DEL MAESTRAT
12140,centro_salud,ALBOCÀSSER
12160,centro_salud,BENASAL - FUENTES EN SEGURES (verano)
12160,centro_salud,BENASSAL
12163,centro_salud,CULLA
12163,centro_salud,PLA DE LES VINYES
12184,centro_salud,LA SERRATELLA
12161,centro_salud,LA TORRE D´EN BESORA
12162,centro_salud,VILAR DE CANES
12110,centro_salud,L'ALCORA
12121,centro_salud,"L´ALCORA, LA FOIA"
12119,centro_salud,COSTUR
12122,centro_salud,FIGUEROLES
12130,centro_salud,SANT JOAN DE MORÓ
12550,centro_salud,C.S.I. ALMAZORA
12550,centro_salud,ALMAZORA/ALMASSORA
12004,centro_salud,CASTELLÓN DE LA PLANA - BARRANQUET
12550,centro_salud,ALMAZORA/ALMASSORA - LA TORRE (verano)
12560,centro_salud,BENICASIM / BENICÀSSIM
12560,centro_salud,BENICASIM / BENICÀSSIM - ATLANTA (verano)
12560,centro_salud,BENICASIM / BENICÀSSIM - VILA-REAL (verano)
12594,centro_salud,ORPESA DEL MAR / ORPESA - AVENIDA DEL MAR (verano)
12594,centro_salud,OROPESA DEL MAR/ORPESA - LA MARINA (verano)
12594,centro_salud,OROPESA DEL MAR/ORPESA
12181,centro_salud,BENLLOCH
12164,centro_salud,SIERRA ENGARCERÁN - ELS ROSILDOS
12166,centro_salud,SIERRA ENGARCERÁN - ELS IBARSOS
12182,centro_salud,SIERRA ENGARCERÁN
12184,centro_salud,TORRE ENDOMÉNECH
12183,centro_salud,VILANOVA D´ALCOLEA
12190,centro_salud,BORRIOL
12004,centro_salud,CASTELLÓN DE LA PLANA - ILLES COLUMBRETES
